April, Category6, 483
May, Category9, 577
May, Category7, 891
May, Category5, 746
November, Category1, 360
February, Category8, 550
October, Category3, 355
March, Category7, 76
August, Category7, 849
March, Category9, 194
April, Category2, 325
June, Category3, 522
December, Category4, 942
October, Category1, 800
May, Category3, 130
December, Category4, 497
June, Category1, 127
October, Category6, 173
August, Category1, 869
March, Category1, 467
August, Category6, 792
August, Category8, 234
October, Category6, 966
March, Category8, 776
November, Category0, 429
April, Category0, 402
June, Category6, 913
November, Category8, 669
September, Category6, 768
March, Category6, 829
March, Category1, 863
August, Category3, 958
June, Category1, 808
March, Category0, 469
September, Category6, 436
February, Category2, 160
August, Category9, 357
October, Category7, 72
May, Category7, 9
July, Category6, 369
January, Category6, 578
July, Category6, 551
January, Category9, 187
December, Category5, 50
January, Category6, 514
June, Category9, 629
August, Category7, 851
May, Category6, 773
April, Category4, 206
June, Category8, 99
December, Category0, 39
January, Category7, 251
March, Category2, 742
December, Category1, 730
May, Category2, 657
October, Category7, 625
July, Category2, 295
October, Category1, 83
June, Category4, 671
November, Category7, 36
August, Category7, 212
September, Category9, 499
October, Category6, 316
March, Category7, 273
February, Category7, 736
November, Category1, 546
April, Category9, 341
November, Category6, 481
September, Category3, 339
August, Category6, 293
October, Category5, 390
April, Category8, 780
September, Category7, 883
April, Category3, 201
March, Category7, 830
October, Category5, 228
December, Category8, 93
August, Category5, 995
July, Category2, 272
September, Category6, 781
December, Category4, 828
April, Category9, 805
December, Category2, 268
December, Category1, 884
April, Category4, 770
May, Category3, 547
October, Category2, 966
October, Category4, 660
June, Category4, 997
March, Category3, 389
March, Category8, 574
May, Category7, 128
September, Category5, 28
February, Category2, 823
April, Category4, 432
May, Category7, 669
August, Category1, 458
January, Category6, 759
March, Category0, 541
October, Category9, 382
November, Category9, 938
June, Category2, 966
January, Category5, 26
August, Category5, 62
January, Category5, 172
December, Category6, 74
June, Category6, 863
July, Category8, 344
October, Category6, 663
October, Category8, 986
November, Category2, 338
June, Category9, 875
September, Category3, 656
April, Category5, 611
November, Category9, 949
September, Category3, 308
September, Category6, 555
July, Category5, 610
October, Category0, 758
October, Category8, 715
August, Category2, 31
April, Category1, 770
February, Category2, 375
June, Category8, 658
January, Category8, 327
February, Category6, 680
March, Category8, 806
August, Category9, 730
July, Category1, 342
May, Category6, 796
August, Category3, 421
October, Category8, 383
May, Category5, 346
February, Category2, 730
November, Category3, 580
February, Category2, 126
August, Category1, 957
April, Category3, 441
October, Category3, 413
July, Category1, 766
June, Category3, 464
June, Category3, 507
October, Category7, 289
October, Category4, 637
April, Category7, 994
June, Category0, 342
September, Category4, 458
July, Category2, 548
July, Category3, 496
February, Category7, 737
November, Category0, 961
October, Category8, 548
February, Category9, 229
May, Category1, 946
September, Category9, 273
July, Category8, 113
March, Category2, 244
August, Category4, 70
September, Category0, 91
October, Category8, 967
August, Category6, 92
July, Category1, 82
May, Category3, 812
April, Category3, 12
August, Category8, 475
February, Category7, 577
February, Category5, 244
November, Category7, 582
July, Category8, 462
December, Category1, 471
March, Category0, 753
November, Category3, 638
January, Category0, 529
May, Category3, 653
June, Category1, 964
December, Category5, 276
September, Category9, 18
June, Category6, 20
June, Category5, 618
October, Category4, 475
May, Category8, 787
January, Category2, 631
February, Category1, 102
November, Category6, 616
December, Category7, 904
June, Category1, 371
June, Category1, 685
August, Category5, 831
May, Category5, 709
February, Category9, 114
December, Category0, 546
July, Category9, 358
June, Category1, 892
June, Category0, 544
August, Category8, 531
November, Category6, 413
August, Category1, 30
July, Category8, 388
July, Category8, 348
January, Category5, 964
January, Category2, 248
November, Category8, 370
September, Category5, 675
October, Category2, 719
February, Category8, 680
March, Category0, 104
February, Category6, 36
September, Category3, 1000
November, Category6, 848
November, Category4, 711
October, Category2, 702
June, Category6, 435
April, Category7, 411
May, Category5, 580
December, Category1, 5
August, Category1, 767
September, Category3, 934
October, Category9, 239
November, Category4, 474
November, Category0, 922
August, Category3, 673
October, Category4, 819
October, Category5, 793
May, Category0, 269
February, Category1, 798
July, Category6, 78
March, Category4, 609
March, Category7, 737
December, Category9, 505
April, Category9, 626
March, Category7, 282
November, Category5, 969
July, Category3, 585
November, Category1, 853
August, Category1, 650
August, Category3, 242
October, Category6, 998
March, Category3, 357
September, Category4, 776
April, Category8, 872
July, Category1, 708
June, Category8, 447
September, Category8, 501
August, Category4, 154
March, Category5, 839
October, Category1, 993
November, Category8, 399
May, Category5, 80
February, Category8, 912
November, Category3, 478
June, Category3, 721
June, Category4, 811
February, Category4, 343
September, Category6, 241
May, Category9, 984
June, Category0, 533
December, Category6, 970
October, Category6, 853
May, Category4, 527
September, Category8, 450
December, Category0, 885
March, Category9, 411
December, Category4, 38
January, Category5, 989
September, Category0, 850
February, Category4, 829
April, Category2, 598
January, Category4, 287
December, Category4, 820
March, Category0, 867
May, Category7, 289
January, Category8, 190
August, Category3, 766
March, Category3, 227
July, Category7, 184
July, Category2, 602
November, Category6, 105
December, Category9, 165
May, Category3, 772
October, Category0, 260
July, Category1, 767
March, Category8, 54
February, Category6, 489
April, Category5, 234
March, Category5, 721
July, Category4, 397
December, Category0, 408
February, Category6, 142
November, Category0, 280
July, Category3, 540
January, Category6, 445
November, Category5, 326
May, Category0, 715
February, Category0, 680
August, Category1, 441
December, Category5, 112
June, Category4, 828
May, Category7, 252
January, Category2, 960
June, Category8, 14
June, Category2, 40
September, Category9, 906
September, Category3, 510
April, Category1, 408
November, Category4, 63
June, Category8, 859
May, Category9, 438
December, Category1, 593
March, Category7, 728
November, Category4, 744
December, Category9, 283
December, Category8, 244
March, Category0, 905
March, Category6, 601
October, Category1, 755
February, Category6, 471
June, Category7, 294
August, Category0, 581
July, Category5, 649
March, Category9, 247
July, Category4, 473
June, Category6, 475
September, Category0, 810
November, Category0, 454
July, Category5, 25
June, Category8, 560
May, Category4, 378
March, Category3, 818
March, Category1, 709
April, Category7, 273
April, Category9, 320
February, Category9, 591
January, Category3, 43
June, Category1, 98
January, Category1, 440
October, Category7, 679
July, Category2, 45
February, Category5, 583
September, Category7, 400
September, Category7, 488
December, Category3, 556
March, Category3, 499
June, Category4, 85
February, Category5, 590
October, Category5, 304
March, Category2, 790
April, Category9, 15
November, Category3, 113
December, Category7, 878
November, Category7, 516
October, Category3, 658
November, Category8, 234
January, Category9, 163
October, Category4, 338
December, Category3, 447
January, Category3, 697
January, Category3, 409
July, Category8, 459
September, Category6, 106
June, Category3, 50
March, Category8, 95
March, Category5, 548
March, Category2, 14
June, Category2, 497
November, Category6, 6
October, Category3, 492
May, Category4, 446
October, Category9, 547
January, Category6, 265
September, Category2, 912
April, Category1, 653
January, Category7, 190
June, Category2, 621
November, Category4, 317
October, Category8, 233
January, Category4, 90
September, Category0, 114
June, Category2, 798
July, Category6, 676
July, Category4, 298
May, Category3, 9
May, Category8, 39
September, Category2, 452
June, Category1, 109
May, Category3, 679
January, Category9, 242
October, Category2, 699
August, Category7, 769
August, Category0, 713
May, Category5, 978
March, Category7, 945
May, Category4, 913
November, Category0, 921
January, Category5, 238
July, Category6, 56
May, Category7, 61
August, Category3, 360
